,name,address,location,longitude,latitude,location2,location3
582, Tapas & Wine ,"Rua Visconde de Monserrate - 26,Sintra, Portugal","Sintra, Portugal",-9.38992089,38.79659149,Sintra,Sintra
583,Taverna dos Trovadores,"Praça Dom Fernando II 18,Sintra, Portugal","Sintra, Portugal",-9.3810046,38.7908587,Sintra,Sintra
584,Canto dos Trovadores,"Praça Dom Fernando II - 18,Sintra, Portugal","Sintra, Portugal",-9.3810046,38.7908587,Sintra,Sintra
585,Burger & Co,"Avenida Doutor Miguel Bombarda - 43,Sintra, Portugal","Sintra, Portugal",-9.25722413,38.76038481,Sintra,Sintra
586,Metamorphosis,"Rua João de Deus - 41/45,Sintra, Portugal","Sintra, Portugal",-9.384384,38.799553,Sintra,Sintra
587,Romaria de Baco,"Rua Gil Vicente - 2,Sintra, Portugal","Sintra, Portugal",-9.3599974,38.7543482,Sintra,Sintra
588,Dona Maria,"Largo Ferreira de Castro, 3,Sintra, Portugal","Sintra, Portugal",-9.390637,38.7959164,Sintra,Sintra
589,Midori,"Linhó | 2714-511,Sintra, Portugal","Sintra, Portugal",-9.3827467,38.76816177,Sintra,Sintra
590,Pikatta,"Praceta Diogo de Silves - 8 - Urbanização Vale Flores,Sintra, Portugal","Sintra, Portugal",-9.3547243,38.7868837,Sintra,Sintra
591,Sintra Terrace,"Largo do Miradouro da Ferraria - 3,Sintra, Portugal","Sintra, Portugal",-9.3900139,38.7962503,Sintra,Sintra
592,Tiffosi da Serra,"Rua de Cascais - 899 - Malveira da Serra,Alcabideche, Portugal","Sintra, Portugal",-9.4487106,38.7521901,Alcabideche,Sintra
593,Kobra Tacos & Tequila,"Rua Cesaltina Fialho Gouveia - 75A,Alcabideche, Portugal","Sintra, Portugal",-9.4043547,38.73766655,Alcabideche,Sintra
594,A Delícia da Beloura,"Av. Pedro Álvares Cabral, 230,Sintra, Portugal","Sintra, Portugal",-9.3806985,38.7584138,Sintra,Sintra
595,Sayuri Sushi,"Praça Cidade de Omura - 40,Agualva-Cacém, Portugal","Sintra, Portugal",-9.30098703,38.76425472,Agualva-Cacém,Sintra
596,Avenida Paulista Steak House,"R. da Azenha 18,Algueirão-Mem Martins, Portugal","Sintra, Portugal",-9.3403451,38.7964926,Algueirão-Mem Martins,Sintra
597,Dom Brasiliano Pizzaria,"Av. do Brasil 145A,Agualva-Cacém, Portugal","Sintra, Portugal",-9.2978601,38.7485997,Agualva-Cacém,Sintra
598,Cantinho da Vila,"R. Arco do Teixeira 15,Sintra, Portugal","Sintra, Portugal",-9.39047916,38.7968075,Sintra,Sintra
599,Komodo Sushi Bar,"Rua 1º de Maio - 167A - Aldeia de Juzo,Aldeia de Juzo, Portugal","Sintra, Portugal",-48.9533061,-16.32260305,Aldeia de Juzo,Sintra
600,O Cantinho de São Marcos,"R. Cidade de Rio de Janeiro 25,Agualva-Cacém, Portugal","Sintra, Portugal",-9.2994493,38.7500268,Agualva-Cacém,Sintra
601,Porta76 Sushi Restaurant,"Rua da Escola - 76A,São Domingos de Rana, Portugal","Sintra, Portugal",-9.3541891,38.7062855,São Domingos de Rana,Sintra
602,Aroma Sushi Lounge,"Rua Quinta da Nora - 27,Sintra, Portugal","Sintra, Portugal",-9.35048413,38.76336903,Sintra,Sintra
603,Miss Sushi Japanese,"Av. do Atlântico 189,Colares, Portugal","Sintra, Portugal",-8.8413721,41.6927821,Colares,Sintra
604,Sal&Xixa Steakhouse,"Avenida Eugene Levy - 37,Colares, Portugal","Sintra, Portugal",-9.46897857,38.82635133,Colares,Sintra
605,This Grace,"Rua Dona Filipa de Lencastre 33B,Belas, Portugal","Sintra, Portugal",-9.2784577,38.7647837,Belas,Sintra
606,Cantinho do Picadeiro,"Rua Carlos Massett - 4 - Galamares,Sintra, Portugal","Sintra, Portugal",-9.41143626,38.79832393,Sintra,Sintra
607,Sushi Kiyomi,"Largo Gama Barros - 5,Agualva-Cacém, Portugal","Sintra, Portugal",-9.31315839,38.77201522,Agualva-Cacém,Sintra
608,Box Lounge Estoril,"Rua Dom Bosco - 576 - 1C,Estoril, Portugal","Sintra, Portugal",-9.4063151,38.7179167,Estoril,Sintra
609,Dona Azeitona,"Rua dos Campos - 14 - Arneiro dos Marinheiros,São João das Lampas, Portugal","Sintra, Portugal",-9.41372129,38.85838365,São João das Lampas,Sintra
610,Cantinho das Pipas,"R. Principal 114,Alcabideche, Portugal","Sintra, Portugal",-9.3839791,38.7288718,Alcabideche,Sintra
611,A Sede da Céu,"Rua dos Lusitanos - 124 - Varzea de Polima,São Domingos de Rana, Portugal","Sintra, Portugal",-9.3240998,38.7256276,São Domingos de Rana,Sintra
612,Sushi Friendly,"Praceta Rocha Martins - 21D,Algueirão-Mem Martins, Portugal","Sintra, Portugal",-9.345274,38.80351475,Algueirão-Mem Martins,Sintra
613,Maria Azeitona - Tires,"Avenida Amália Rodrigues - Aeroporto Cascais,São Domingos de Rana, Portugal","Sintra, Portugal",-9.3456355,38.7160132,São Domingos de Rana,Sintra
614,InSports,"Zona Industrial de São Carlos - Pavilhao Infoot,Mem Martins, Portugal","Sintra, Portugal",-9.33721256,38.78804779,Mem Martins,Sintra
615,Boteco do Gaúcho,"Rua Dom Bosco - 576 A,Estoril, Portugal","Sintra, Portugal",-9.4063151,38.7179167,Estoril,Sintra
616,Refúgio da Roca,"Estrada do Cabo da Roca - 27,Colares, Portugal","Sintra, Portugal",-9.48135631,38.77623466,Colares,Sintra
617,Restaurante Lisbon Club,"2605-213,Belas, Portugal","Sintra, Portugal",-9.25911522,38.77604294,Belas,Sintra
618,Pizzaria Beato,"Estr. de Paço de Arcos 39,Agualva-Cacém, Portugal","Sintra, Portugal",-9.3053243,38.7649121,Agualva-Cacém,Sintra
619,Ecoar Sushi House,"Rua Adelino Amaro da Costa - 5,Algueirão-Mem Martins, Portugal","Sintra, Portugal",-9.3545239,38.7967972,Algueirão-Mem Martins,Sintra
620,HFX Restaurante & Churrasqueira,"R. Elias Garcia 37,Agualva-Cacém, Portugal","Sintra, Portugal",-9.2994782,38.7672752,Agualva-Cacém,Sintra
621,Génios Caprichosos,"R. Adelino Amaro da Costa 5,Algueirão-Mem Martins, Portugal","Sintra, Portugal",-9.3545239,38.7967972,Algueirão-Mem Martins,Sintra
622,Bar do Fundo,"Av. Alfredo Coelho - Praia Grande,Colares, Portugal","Sintra, Portugal",-9.47694646,38.81421551,Colares,Sintra
623,Hamburgueria Dog´s House,"Av. Fitares 35,Rio de Mouro, Portugal","Sintra, Portugal",-9.31379973,38.78597419,Rio de Mouro,Sintra
624,Terrace - Hotel Arribas,"Avenida Alfredo Coelho - Praia Grande - 28,Colares, Portugal","Sintra, Portugal",-9.47694646,38.81421551,Colares,Sintra
625,Savana Sushi Mem Martins,"Estr. Algueirão 21,Algueirão-Mem Martins, Portugal","Sintra, Portugal",-9.34140952,38.79836274,Algueirão-Mem Martins,Sintra
626,Otto Gastro Bar,"Estrada Nova da Rainha - 1,Colares, Portugal","Sintra, Portugal",-9.47961873,38.77619958,Colares,Sintra
627,Tipico Aires,"Rua João Pires Correia - 291,Alcabideche, Portugal","Sintra, Portugal",-9.409955,38.7323441,Alcabideche,Sintra
628,Restaurante Clubhouse,"Alameda do Aqueduto - Clubhouse,Belas, Portugal","Sintra, Portugal",-9.2832282,38.8083748,Belas,Sintra
629,P'ra Mesa Restaurante,"Avenida 29 de Agosto - 161,Terrugem, Portugal","Sintra, Portugal",-9.37816376,38.8470883,Terrugem,Sintra
630,Búzio,"Avenida Eugene Levy - 56,Colares, Portugal","Sintra, Portugal",-9.4687097,38.8262799,Colares,Sintra
631,Pizzaria Villa Sintra,"Estrada de Mafra - Complexo Desportivo Municipal de Sintra,Lourel, Portugal","Sintra, Portugal",-7.96828794,39.68219757,Lourel,Sintra
632,The Den -  Uma experiência à base de plantas,"Rua Neves de Sousa - 11C,Oeiras, Portugal","Oeiras, Portugal",-9.30607725,38.70856125,Oeiras,Oeiras
633,Aussie Steakhouse,"Rua Marechal Costa Gomes 4c,Oeiras, Portugal","Oeiras, Portugal",-9.30882486,38.70337826,Oeiras,Oeiras
634,Chez Idriss - Restaurante Marroquino & Shisha Lounge,"R. Marquês Pombal nº 6,Oeiras, Portugal","Oeiras, Portugal",-9.3113482,38.7198511,Oeiras,Oeiras
635,Tem Graça,"Av. Infante Dom Henrique 99 A,Lisboa, Portugal","Oeiras, Portugal",-9.10416286,38.76463166,Lisboa,Oeiras
636,Pizzaria La Dolce Vita Trattoria Oeiras,"R. Cândido dos Reis 123,Oeiras, Portugal","Oeiras, Portugal",-9.3135118,38.6930553,Oeiras,Oeiras
637,Sucesso,"R. Cmte. Germano Dias 8A,Oeiras, Portugal","Oeiras, Portugal",-9.3087308,38.6948721,Oeiras,Oeiras
638,Confraria do Polvo,"Rua Candido dos Reis - 168,Oeiras, Portugal","Oeiras, Portugal",-9.3128358,38.692876,Oeiras,Oeiras
639,Focus - Sushi and Steak,"Focus Sushi & Steak - Restaurante, à Alameda Conde de, Rua Arthur Brandão, Oeiras, Portugal,Oeiras, Portugal","Oeiras, Portugal",-9.321136,38.6916013,Oeiras,Oeiras
640,Sakura Shopping Palmeiras,"Rua Quinta das Palmeiras - C.C. Shopping Palmeiras - Loja 122,Oeiras, Portugal","Oeiras, Portugal",-9.30830956,38.69740677,Oeiras,Oeiras
641,Mangia Mangia,"CC Oeiras Park - Av. António Bernardo Cabral de Macedo,Oeiras, Portugal","Oeiras, Portugal",-9.29991968,38.70312454,Oeiras,Oeiras
642,Etc&Tal,"Av. Dom João I, nº 10, loja B,Oeiras, Portugal","Oeiras, Portugal",-9.2774999,38.7077301,Oeiras,Oeiras
643,Pizaria Bate e Beco,"Rua Marechal Costa Gomes - 22 - Loja C,Oeiras, Portugal","Oeiras, Portugal",-7.9208507,38.5596028,Oeiras,Oeiras
644,Dom Ze'viche,"Rua Febus Moniz - 6A,Oeiras, Portugal","Oeiras, Portugal",-9.3125044,38.6922938,Oeiras,Oeiras
645,Focus - Restaurante Italiano,"Rua Doutor José Joaquim de Almeida - 17,Oeiras, Portugal","Oeiras, Portugal",-9.3142217,38.6869979,Oeiras,Oeiras
646,Sakura Oeiras Vila,"Rua Cândidos dos Reis - 37A,Oeiras, Portugal","Oeiras, Portugal",-9.310428,38.6927335,Oeiras,Oeiras
647,Charkoal,"Marina de Oeiras - Bloco A,Oeiras, Portugal","Oeiras, Portugal",-9.30830956,38.69740677,Oeiras,Oeiras
648,Saisa,"Praia de Santo Amaro de Oeiras, Passeio Marítimo de Oeiras,Oeiras, Portugal","Oeiras, Portugal",-9.30484859,38.70135742,Oeiras,Oeiras
649,Al Vesuvio Ristorante Pizzeria,"Rua Marquês Pombal - 18,Oeiras, Portugal","Oeiras, Portugal",-9.310734,38.7200194,Oeiras,Oeiras
650,Verso Rooftop Lounge,"Rua José de Azambuja Proença - Parque dos Poetas,Oeiras, Portugal","Oeiras, Portugal",-9.30099158,38.70167991,Oeiras,Oeiras
651,Toca do Lobo,"Rua José Relvas - 12,Parede, Portugal","Oeiras, Portugal",-9.3530716,38.69040862,Parede,Oeiras
652,A Quinta,"Largo Henrique de Paiva Couceiro - 36,Oeiras, Portugal","Oeiras, Portugal",-9.31719375,38.6887381,Oeiras,Oeiras
653,Reticências & Parágrafos,"R. H Barrilaro Ruas 118 Loja 2B,Parede, Portugal","Oeiras, Portugal",-9.3531721,38.6959674,Parede,Oeiras
654,Tiffosi na Praia,"Praça Do Junqueiro 12b,Carcavelos, Portugal","Oeiras, Portugal",-9.342874,38.68407165,Carcavelos,Oeiras
655,Aura Inspiring Food,"Rua de Malhões - Edifício 53 - Loja 2,Paço de Arcos, Portugal","Oeiras, Portugal",-8.7278012,41.4158082,Paço de Arcos,Oeiras
656,Great Mess,"Rua Ilha das Flores - 62 - Loja C,Carcavelos, Portugal","Oeiras, Portugal",-8.54809155,41.22604445,Carcavelos,Oeiras
657,Maki Sushi,"Rua Jaime Cortesão - 15,Parede, Portugal","Oeiras, Portugal",-9.3472489,38.6917992,Parede,Oeiras
658,Sushiway by Chef Kadu,"Praça Mário Azevedo Gomes - 316,Parede, Portugal","Oeiras, Portugal",-9.35897628,38.69222875,Parede,Oeiras
659,Besushi,"R. de Braga 57A,Carcavelos, Portugal","Oeiras, Portugal",-9.3411505,38.6959579,Carcavelos,Oeiras
660,Azure,"Rua da Holanda, nº 1 - Edifício G, 2º andar,Carcavelos, Portugal","Oeiras, Portugal",-9.32540013,38.68081835,Carcavelos,Oeiras
661,NOA Sushi,"Avenida Marechal Craveiro Lopes - 142 - Loja A,Carcavelos, Portugal","Oeiras, Portugal",-9.3404961,38.69178413,Carcavelos,Oeiras
662,Donna Divina,"Avenida Melvin Jones - 166A - Buzano,Parede, Portugal","Oeiras, Portugal",-9.3510919,38.6949892,Parede,Oeiras
663,Pizzaria De Marco,"R. 1º de Dezembro 16,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.34342695,38.71429985,São Domingos de Rana,Oeiras
664,Tascascaria - Tapas & Wine Bar,"Avenida da República - 1644B,Parede, Portugal","Oeiras, Portugal",-9.3588377,38.6911284,Parede,Oeiras
665,Barko,"Avenida Marginal - Edifício Veleiro,Carcavelos, Portugal","Oeiras, Portugal",-9.33327007,38.69219971,Carcavelos,Oeiras
666,Porta76 Sushi Restaurant,"Rua da Escola - 76A,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.3541891,38.7062855,São Domingos de Rana,Oeiras
667,Supremo Sushi,"Rua Doutor Baltazar Cabral - 1,Carcavelos, Portugal","Oeiras, Portugal",-9.33464363,38.69404354,Carcavelos,Oeiras
668,Terrace Caxias,"Estrada da Gibalta - 18 - 1º andar,Caxias, Portugal","Oeiras, Portugal",-9.2744041,38.69905595,Caxias,Oeiras
669,Casa Galega Paço de Arcos,"R. Costa Pinto 126,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2912262,38.6956325,Paço de Arcos,Oeiras
670,Palad'arte Peruvian Cuisine,"Rua Laura Alves - 277,Parede, Portugal","Oeiras, Portugal",-9.36156667,38.70334427,Parede,Oeiras
671,Outbêco São Domingos de Rana,"R. Helena Félix 61B,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.3303663,38.7120748,São Domingos de Rana,Oeiras
672,O Queque,"Rua Instituto Conde de Agrolongo - 3C,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2923636,38.6998639,Paço de Arcos,Oeiras
673,A Pastorinha,"Av. Marginal,Carcavelos, Portugal","Oeiras, Portugal",-9.32661625,38.67708183,Carcavelos,Oeiras
674,Alkimia Madeirense Carcavelos,"Rua Júlio Moreira - 9,Carcavelos, Portugal","Oeiras, Portugal",-9.3348719,38.689595,Carcavelos,Oeiras
675,La Lombonera Steakhouse,"Rua Viana da Mota - 19,Estoril, Portugal","Oeiras, Portugal",-9.3724583,38.6987138,Estoril,Oeiras
676,Genoma Sushi,"Rua Serra da Estrela - 21,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.3469159,38.7072683,São Domingos de Rana,Oeiras
677,A Sede da Céu,"Rua dos Lusitanos - 124 - Varzea de Polima,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.3240998,38.7256276,São Domingos de Rana,Oeiras
678,Inevitavel - Collection Palácio dos Arcos,"Largo Conde das Alcáçovas 3,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2907041,38.6974663,Paço de Arcos,Oeiras
679,Moa Sushi - Parede,"Avenida da República - 1165 - Loja Dta,Parede, Portugal","Oeiras, Portugal",-9.3538005,38.6896646,Parede,Oeiras
680,Tamagoshi,"R. Dr. Francisco Sá Carneiro 61,Parede, Portugal","Oeiras, Portugal",-9.3511423,38.6894136,Parede,Oeiras
681,Maria Azeitona - Tires,"Avenida Amália Rodrigues - Aeroporto Cascais,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.3456355,38.7160132,São Domingos de Rana,Oeiras
682,Thailander Asian Restaurant and Bar,"R. Dr. Manuel de Arriaga,Carcavelos, Portugal","Oeiras, Portugal",-9.34044793,38.68779285,Carcavelos,Oeiras
683,Nautk - Restaurant & Rooftop,"Av. Marginal 4154,Parede, Portugal","Oeiras, Portugal",-9.3660273,38.6927222,Parede,Oeiras
684,Restaurante O Mira,"Av. Marginal 4b,Cascais, Portugal","Oeiras, Portugal",-9.4030226,38.7046803,Cascais,Oeiras
685,Restaurante BRASILIS,"Rua Instituto Conde de Agrolongo - 13B,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2918707,38.7006614,Paço de Arcos,Oeiras
686,BOH! Italian Grill,"Rua Professor Noronha Feio - 24A,Queijas, Portugal","Oeiras, Portugal",-9.2646251,38.7176229,Queijas,Oeiras
687,Zeno Pizza & Picanha Carcavelos,"Rua Bartolomeu Dias, Centro Comercial Riviera - Loja 36,Carcavelos, Portugal","Oeiras, Portugal",-9.33327007,38.69219971,Carcavelos,Oeiras
688,Yuzu Sushi Bar,"Praça Guilherme Gomes Fernandes - 5,Paço de Arcos, Portugal","Oeiras, Portugal",-9.3344264,38.6890149,Paço de Arcos,Oeiras
689,Os Arcos,"Rua Costa Pinto 47,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2908567,38.6955281,Paço de Arcos,Oeiras
690,La Rúcula - Paço de Arcos,"Praça 5 de Outubro - 12A,Paço de Arcos, Portugal","Oeiras, Portugal",-9.1359721,39.403334,Paço de Arcos,Oeiras
691,Praia Velha,"Avenida Marques de Pombal - 7,Paço de Arcos, Portugal","Oeiras, Portugal",-9.2927352,38.6944105,Paço de Arcos,Oeiras
692,Casa dos Arcos,"Rua António Sérgio - 39A - Murtal,Parede, Portugal","Oeiras, Portugal",-9.3278412,38.70181,Parede,Oeiras
693,D'Amici,"Largo Duartes,São Domingos de Rana, Portugal","Oeiras, Portugal",-9.34930774,38.71615212,São Domingos de Rana,Oeiras
694,Sociedade Parede,"R. Marquês Pombal 319,Parede, Portugal","Oeiras, Portugal",-9.3567852,38.6892899,Parede,Oeiras
695,Hoja Santa - Cocina y Coctelería Mexicana,"Rua do Funchal - 3B,Carcavelos, Portugal","Oeiras, Portugal",-9.3268484,38.6989803,Carcavelos,Oeiras
696,Califórnia,"Largo José Régio - 4 A/B,Parede, Portugal","Oeiras, Portugal",-9.36557547,38.70180287,Parede,Oeiras
697,Olivo Ristorante Italiano,"Rua de São Gabriel - 26,Caxias, Portugal","Oeiras, Portugal",-9.4054957,38.71919657,Caxias,Oeiras
698,Kamikaze,"R. Cândido dos Reis 53B,Almada, Portugal","Almada, Portugal",-9.14885364,38.68657267,Almada,Almada
699,Su She-Asian Food,"R. Ramiro Ferrão 27B,Almada, Portugal","Almada, Portugal",-9.166219,38.6728429,Almada,Almada
700,APNA INDIAN RESTAURANTE,"R. Cândido dos Reis, 55A,Almada, Portugal","Almada, Portugal",-9.148919,38.6863232,Almada,Almada
701,Restaurante Nezy,"R. Cap. Leitão 78,Almada, Portugal","Almada, Portugal",-9.1608654,38.6793598,Almada,Almada
702,Oficina da Carne - Cacilhas,"R. Cândido dos Reis 80,Almada, Portugal","Almada, Portugal",-9.1490923,38.6864292,Almada,Almada
703,Amaresushi Restaurante Japonês,"R. Marcos de Assunção nº 4F,Almada, Portugal","Almada, Portugal",-9.16939935,38.67037655,Almada,Almada
704,Galeria,"R. António Sérgio 3,Almada, Portugal","Almada, Portugal",-9.15667307,38.66528243,Almada,Almada
705,Trufa Earth Food,"Praça Movimento das Forças Armadas 11,Almada, Portugal","Almada, Portugal",-9.15569975,38.68050111,Almada,Almada
706,King Heart ,"R. Cmte. António Feio 15,Almada, Portugal","Almada, Portugal",-9.1499098,38.6852572,Almada,Almada
707,Damasqino,"R. Cmte. António Feio,Almada, Portugal","Almada, Portugal",-9.307053,38.72794311,Almada,Almada
708,Poteitos - Batataria & Cia,"Tv. da Praia 100,Almada, Portugal","Almada, Portugal",-9.2155393,38.6944948,Almada,Almada
709,Wild - Burgers & Shakes,"R. Abel Salazar 9,Almada, Portugal","Almada, Portugal",-9.1860762,38.5989428,Almada,Almada
710,Outbêco Almada,"R. Cap. Leitão 43,Almada, Portugal","Almada, Portugal",-9.1592976,38.6817883,Almada,Almada
711,Pátio 24,"R. Dom Francisco Xavier de Noronha 24,Almada, Portugal","Almada, Portugal",-9.1598268,38.6776618,Almada,Almada
712,Italian Republic - Charneca Caparica,"R. de Pedro Costa 1247A,Almada, Portugal","Almada, Portugal",-9.18795957,38.60945073,Almada,Almada
713,Amar't,"R. Artur António Ferreira de Paiva 2,Almada, Portugal","Almada, Portugal",-9.15436502,38.67303252,Almada,Almada
714,Boshq - Inspirational Food + Juice Lab,"Rua Abel Salazar - 9 - Pragal,Almada, Portugal","Almada, Portugal",-9.1860762,38.5989428,Almada,Almada
715,Oficina do Petisco - Mercado da Romeira,"Mercado da Romeira, R. Manuel José Gomes 101, 2805-194 Almada,Almada, Portugal","Almada, Portugal",-9.1526917,38.6700994,Almada,Almada
716,K-BOB - Restaurante Coreano (Almada),"Av. Prof. Egas Moniz 36C, 2805-245 Almada,Almada, Portugal","Almada, Portugal",-9.1605537,38.6746003,Almada,Almada
717,Paleta de Sabores,"R. Maria Judite de Carvalho 13,Almada, Portugal","Almada, Portugal",-9.1652515,38.6509191,Almada,Almada
718,O Ilhéu,"Rua Eduardo Viana Nº11 Loja A, Laranjeiro,Almada, Portugal","Almada, Portugal",-9.1616062,38.6613508,Almada,Almada
719,O Novo Cais,"R. Cândido dos Reis,Almada, Portugal","Almada, Portugal",-9.14787105,38.6871909,Almada,Almada
720,KatanaSushi (Santos),"R. Presidente Arriaga nº 55,Lisbon, Portugal","Almada, Portugal",-9.1665105,38.7044271,Lisbon,Almada
721,Gurkha São Bento,"R. São Bento 318,Lisboa, Portugal","Almada, Portugal",-9.1535779,38.7144727,Lisboa,Almada
722,Moules & Gin Lisboa,"Rua Correia Teles - 56,Lisboa, Portugal","Almada, Portugal",-9.1673954,38.7193248,Lisboa,Almada
723,Antiga Wine Bar,"Rua de Santo Antonio da Sé - 10,Lisbon, Portugal","Almada, Portugal",-9.1346322,38.7102159,Lisbon,Almada
724,Blue,"R. Barata Salgueiro 55,Lisboa, Portugal","Almada, Portugal",-9.1502935,38.7201731,Lisboa,Almada
725,Lumbini,"Rua da Esperança - 42,Lisboa, Portugal","Almada, Portugal",-9.1541297,38.7085487,Lisboa,Almada
726,Cícero Bistrot,"R. Saraiva de Carvalho 171,Lisboa, Portugal","Almada, Portugal",-9.1650457,38.7151562,Lisboa,Almada
727,No Mames Wey - Almada,"Av. Dom Nuno Álvares Pereira 8a,Almada, Portugal","Almada, Portugal",-9.1569442,38.6799245,Almada,Almada
728,Grenache,"Pátio de Dom Fradique - 12,Lisbon, Portugal","Almada, Portugal",-9.1091991,38.7289886,Lisbon,Almada
729,IIImpar,"R. Nova de São Mamede, 23/25,Lisboa, Portugal","Almada, Portugal",-9.1512884,38.7195308,Lisboa,Almada
