"photo","name","cuisine","address","averagePrice","ratingValue","reviewCount","url","offer","tags/0","tags/1","tags/2","tags/3","tags/4"
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e9527ff2-ea51-48ff-9b6f-ecea3f0f5302/0af72c2b-ba0c-4f61-b15d-305362e1cccd.jpg","Tamarind","Indian","Rua da Glória 43,1250-115,Lisbon","15","9.1","235","https://www.thefork.com/restaurant/tamarind-r675401","-30% sobre a ementa! ","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/08420172-5c67-468f-be89-6410daaa3c25/ea2ae22f-2f55-417d-9ba5-4adaca193ff5.jpg","Al Parmigiano","Pizzeria","Av. Alm. Reis 59,1170,Lisboa","12","9","460","https://www.thefork.com/restaurant/al-parmigiano-r428177",,"Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/304578fe-6913-4553-8a7e-dcf617642810/1f8ca7cc-5ec7-42f4-8236-03157e46ab79.jpg","Watashi - Sushi & Teppanyaki","Japanese","Praça do Campo Grande - 4A,1700-092,Lisbon","15","9","421","https://www.thefork.com/restaurant/watashi-sushi-teppanyaki-r637701",,"Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/cd78107a-d0bf-433a-a1ce-7264476af5e0/e0385a5f-7ca8-44a4-b24d-7b183bffaee6.jpg","Poke & Pizza House","Hawaiian","Estr. de Benfica 331A,1500-076,Lisboa","14","9","36","https://www.thefork.com/restaurant/poke-pizza-house-r722489",,"Hawaiian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/df93700d-4023-4efd-881e-d111c168d9f3/ed29d7d4-05c4-4c6c-a537-fff5532375d7.jpg","Maria do Carmo","Mediterranean","R. da Oliveira ao Carmo 1,1200-121,Lisboa","25","9","117","https://www.thefork.com/restaurant/maria-do-carmo-r720938",,"Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b6ed2be4-ec9d-4d00-a59d-b3222c0b8b52/9274cde7-06d4-4552-b76d-ed7248fe527e.jpg","Chú-Chú","Portuguese","Rua de Santa Marta Nº 31 D/E,1150-292,Lisboa","15","9","1041","https://www.thefork.com/restaurant/chu-chu-r265325",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f8ef4d86-295e-4052-a2da-25da45546872/fc2d8eee-1ae6-46ab-aac0-4cb4656899ad.jpg","BIFES & SABORES","Steakhouse","R. Manuel Marques 14, loja P (localizado nas traseiras do edificio, no jardim Parque Europa- acesso pedonal, sem circulação automóvel).,1750-171,Lisboa","22","9","1196","https://www.thefork.com/restaurant/bifes-sabores-r483991",,"Steakhouse",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/db21228e-a4af-4f7b-888e-4d3470d025ac/41c49af1-51a3-474b-995f-50bad12cf34b.jpg","Sabor Mineiro Lisboa","Brazilian","Avenida José Malhoa - 16D,1070-159,Lisboa","25","9","1904","https://www.thefork.com/restaurant/sabor-mineiro-lisboa-r64531",,"Brazilian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/ff9774f9-62fc-4b5a-8abc-61b807a0b637/1470c9ad-4812-44d2-a062-195c6a1ec58e.jpg","Village Palma","Portuguese","R. Antonino e Sá 7,1600-009,Lisboa","12","9","628","https://www.thefork.com/restaurant/village-palma-r714663",,"Portuguese","Accepting my yums",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/70e15629-94a7-472d-b8e5-964990a6c42e/6e7ca498-49c7-4a4d-8f7e-bd6d95d736b7.jpg","Farol de Santa Luzia","Regional","Largo de Santa Luzia 5,1100-488,Lisboa","30","9","936","https://www.thefork.com/restaurant/farol-de-santa-luzia-r64449",,"Regional","Accepting my yums",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/c91b0838-96d3-43f9-afef-63eab22512da/86efa559-f75e-4bdd-b628-91af1c9f23bc.jpg","Sakura Lumiar","Japanese","Alameda das Linhas de Torres - 160B,1750-476,Lisboa","17","9.2","139","https://www.thefork.com/restaurant/sakura-lumiar-r751492",,"Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/218b970c-98db-49af-8211-29bf6e4ed301/86574515-c303-4d20-99ca-cd3b7d7c0da6.jpg","Soju Pocha","Korean","Rua da Rosa - 99,1200-382,Lisboa","13","9.2","77","https://www.thefork.com/restaurant/soju-pocha-r739779",,"Korean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/049a2ddc-4796-44f7-940c-f491d5a81eae/a9794cf5-57a8-4402-b9d5-3632631cd3d1.jpg","Edo Sushi Parque das Nações","Japanese","Alameda dos Oceanos 31 H,1990-014,Lisboa","25","8.8","4059","https://www.thefork.com/restaurant/edo-sushi-parque-das-nacoes-r64641","Menu Degustação - Almoço - Fim-de-semana €22.9","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/838fa76c-ec84-4e28-94c0-e16420a234e4/4ee43064-7970-41bf-9d5d-94325fb3b89e.jpg","Alto Minho","Portuguese","Rua de Santa Marta 84 C,1050-200,Lisboa","25","8.8","329","https://www.thefork.com/restaurant/alto-minho-r217369","Menu Jantar  €21","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8907594d-68a2-4da6-a232-9f63ac6f23e7/213d4a93-9919-4dd3-b5c2-053c3b82bada.jpg","A Comida da Paulinha","Portuguese","R. Damasceno Monteiro 60A,1170-206,Lisboa","17","9.1","193","https://www.thefork.com/restaurant/a-comida-da-paulinha-r741321",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8beaf902-0768-45e5-9d08-a5738ba13410/09e5982c-6bea-4f57-8349-b512d26eafa5.jpg","Casa Al Parma","Pizzeria","Rua José Duro - 18C,1700-260,Lisboa","14","9","671","https://www.thefork.com/restaurant/casa-al-parma-r202650",,"Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/ba9797f3-334e-48f7-933a-379af6945514/021ff92e-23f3-4a6a-a8cb-868cbc09f4a2.jpg","Aron Sushi Praça Espanha","Japanese","R. Marquês Sá da Bandeira 14 A/B,1050-205,Lisboa","25","9.1","1044","https://www.thefork.com/restaurant/aron-sushi-praca-espanha-r669893",,"Japanese","Accepting my yums",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/bd36d5ff-209b-44b2-9f2c-41f16de97a23/d4055da7-9a45-4d9c-9016-e236015c85e6.jpg","Impulso","Portuguese","Av. Infante Dom Henrique 1,1100-105,Lisboa","25","9.2","39","https://www.thefork.com/restaurant/impulso-r747953",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/915765de-e7b6-4386-bbe8-eab2024e452d/e19d8033-d356-44a8-b676-83a303e9af17.jpg","Libertà Kitchen","Italian","Rua Rodrigues Sampaio - 39,1150-278,Lisboa","40","8.9","390","https://www.thefork.com/restaurant/liberta-kitchen-r725314","Tasting Menu €50","Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/45990e8c-1047-4e55-ab18-5f834a96ceed/0fef2e27-e0b0-4f48-85d5-043d74170db5.jpg","Salta","Grilled","R. Rodrigo da Fonseca 82A,1250-193,Lisboa","35","9.2","814","https://www.thefork.com/restaurant/salta-r683741","30% off the 'a la carte' menu","Grilled",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/078da683-8dbd-4da3-b43f-3f7479da84ad/06760a91-9dcc-468b-a9db-2c9e80b4e373.jpg","Taste Invaders","Grilled","R. José Duro 22D,1700-237,Lisboa","13","9.1","317","https://www.thefork.com/restaurant/taste-invaders-r751823",,"Grilled",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f0d27e16-b4d5-403a-9f61-6d18b3bf5b73/4a640f3d-9b2f-4336-bc2d-145d0db04388.jpg","O Segredo D´Alfama - Fado","Portuguese","Rua do Vigário - 70E,1100-616,Lisboa","55","9.1","189","https://www.thefork.com/restaurant/o-segredo-d-alfama-fado-r716251",,"INSIDER","Portuguese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e3b4d985-db7f-4234-88ea-74544f336ade/b5e4b34c-b760-49cc-9628-d96c798a1341.jpg","Busan Table Barbecue","Asian","Av. Fontes Pereira de Melo 3E,1050-115,Lisboa","16","9.1","733","https://www.thefork.com/restaurant/busan-table-barbecue-r742107",,"Asian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/9bd47207-58a8-43f7-944e-4bc2d7908c2d/cb255931-4e23-400d-8a32-100662c33190.jpg","Água pela Barba","Portuguese","R. do Almada, 29/31,1200-054,Lisboa","26","9.3","2502","https://www.thefork.com/restaurant/agua-pela-barba-r292841",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/85d332af-d9c6-4ca0-bb53-c136ef0c3996/f7612680-3c2e-4f8b-bb34-57551f38b633.jpg","OTRO restaurante","Mediterranean","Rua Rodrigues Sampaio - 94,1150-281,Lisboa","37","9.3","1131","https://www.thefork.com/restaurant/otro-restaurante-r669677",,"INSIDER","Mediterranean","Accepting my yums",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b8f99a8d-7ab7-4313-884e-62231298ea61/fbd548c3-1777-44aa-b435-e42a7fac2ef2.jpg","Pizzaria Tapas La Casa","Pizzeria","Rua dos Correiros - 170,1100-169,Lisboa","22","7.4","52","https://www.thefork.com/restaurant/pizzaria-tapas-la-casa-r748669","30% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a50426db-b8d2-4d5b-8f83-b539cd480bdb/50bee886-ecd7-4abf-a771-fa9553c2e552.jpg","Allora Restaurante Italiano & Bar","Italian","Av. Fontes Pereira de Melo 8,1050-005,Lisboa","40","9.1","851","https://www.thefork.com/restaurant/allora-restaurante-italiano-bar-r711146",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/81c2f25a-f5f0-4a77-a2e4-4ce2846f38ea/7aac30c8-436d-4a9f-8ec8-03738ecdf373.jpg","Monsantos Open Air","Fusion","Estr. da Circunvalação,1500,Lisboa","35","8.5","318","https://www.thefork.com/restaurant/monsantos-open-air-r687353","-30% sobre a ementa!","Fusion",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/0623ffae-b858-4cc7-aca0-8bc7a8bfc9ed/0f694860-a6bd-4b07-ad45-818a980dc15f.jpg","K-BOB - Restaurante Coreano (Praça de Espanha)","Korean","Avenida Ressano Garcia 41,1070-234,Lisboa","15","9.1","2447","https://www.thefork.com/restaurant/k-bob-restaurante-coreano-praca-de-espanha-r544241",,"Korean","Accepting my yums",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/56aef078-40a4-46f5-a6fe-c3cfc4c2855d/a6d63f2c-744a-4f7b-99ae-ac6fd1daef06.jpg","ZeroZero Principe Real","Italian","R. da Escola Politécnica 32,1250-096,Lisboa","23","9.1","214","https://www.thefork.com/restaurant/zerozero-principe-real-r738493",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/2a0972a3-e01a-45bf-b698-341c6d86b323/a8efc52c-6737-49f0-bc3d-0760a554cc15.jpg","Bono Lisboa","Mediterranean","Calçada Ferragial 9,1200-182,Lisboa","40","9.1","232","https://www.thefork.com/restaurant/bono-lisboa-r680151",,"Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/37a2a734-f6e8-4c5b-bb2d-6845559d6d3f/6a9048b5-4d96-4353-8303-5da2570fa1bc.jpg","O Balcão dos Dois Irmãos","French","Rua de Entrecampos - 25C,1700-156,Lisboa","19","9.2","41","https://www.thefork.com/restaurant/o-balcao-dos-dois-irmaos-r750938",,"French",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/889df209-a5ba-4fb3-b6c6-98b9feaba6e5/42acccc0-9f29-40a2-9617-8886f0182fb2.jpg","Cartel 36","Portuguese","Rua Sinais de Fogo 12 C,1990-197,Lisboa","15","9.1","1705","https://www.thefork.com/restaurant/cartel-36-r218739",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/dca4d2f6-fcf5-42ca-8e6f-a7b2e4108e7e/82fe8c8a-3a73-4878-a0a2-826e84b18857.jpg","Sacramento do Chiado","European","Calçada do Sacramento 40 a 46,1200-394,Lisboa","30","9.1","1061","https://www.thefork.com/restaurant/sacramento-do-chiado-r473981",,"European",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/84bc78c7-ec13-4938-af76-382e8b92d2dd/a830ff4a-563c-48ef-b106-3fa60d5676d2.jpg","Associação Regional de Vela do Centro","Portuguese","Avenida Brasília - Doca de Belém,1400-032,Lisboa","20","9.1","476","https://www.thefork.com/restaurant/associacao-regional-de-vela-do-centro-r334563",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/708048b3-83c7-4c0c-bd31-4ca3d1f5b64f/4273ee01-9c34-480b-aad6-c56dc2a3e6c8.jpg","Delhi Darbar - Avenida de Roma","Indian","Avenida de Roma - 83,1700-344,Lisboa","13","9.1","1498","https://www.thefork.com/restaurant/delhi-darbar-avenida-de-roma-r528201",,"Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/7dcc7b7b-b2bc-45f9-9813-69478f78acca/fbb636c2-23d4-437a-88be-67f5b3ee7d68.jpg","TLÁLOC - Un Rincón Mexicano","Mexican","R. do Cruzeiro 1,1300-160,Lisboa","14","9","194","https://www.thefork.com/restaurant/tlaloc-un-rincon-mexicano-r801165","30% off the 'a la carte' menu","Mexican",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/6ebaf2a8-916a-468c-9abc-5b4380d5aedb/0d0498fb-8109-48f5-b8f0-2e8136265084.jpg","The Decadente Restaurante & Bar","Portuguese","Rua de São Pedro de Alcântara - 81,1250-273,Lisboa","23","9.1","1160","https://www.thefork.com/restaurant/the-decadente-restaurante-bar-r66671",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/af222900-6056-488c-82b8-a6eb54acc584/476695cf-b43c-464c-837e-398fe18ed754.jpg","Glitter's Gallery Lisboa","International","Av. Duque de Loulé 51B,1050-091,Lisboa","29","9","675","https://www.thefork.com/restaurant/glitter-s-gallery-lisboa-r730763","30% off the 'a la carte' menu","International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/7eb0e9df-9625-40fa-85b3-e9ac65058c67/221ae370-4cae-4564-89e1-11353065858e.jpg","SEEN","International food","Av. da Liberdade 185,1260-050,Lisboa","75","9.1","4552","https://www.thefork.com/restaurant/seen-r432843",,"INSIDER","International food",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/da7ca922-58dd-4ab3-94b6-1bb5548434d7/6a8a0e32-c967-4586-aea9-13607faa04c0.jpg","Osteria Bellosguardo","Italian","Rua Castelo Picão - 11,1100-126,Lisboa","18","9","104","https://www.thefork.com/restaurant/osteria-bellosguardo-r750229",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/0b4d7de8-f2cb-4724-80f6-84128d73c148/0ca346a5-68ea-4ede-92e7-d8b4c6db9ba0.jpg","Casanostra","Italian","Tv. do Poço da Cidade 60,1200-333,Lisboa","20","9.1","575","https://www.thefork.com/restaurant/casanostra-r461795",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/98e08fd4-d929-4818-8d99-5dc46aab98a9/6dfcf0f6-b158-49f4-8648-014f2875ccfc.jpg","Taberna Tosca","Portuguese","Praça São Paulo 21,1200-425,Lisboa","25","9.1","832","https://www.thefork.com/restaurant/taberna-tosca-r77315",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a5feb418-b69c-4c7e-a875-42eb2d575c10/07883b41-7f4c-4250-aafd-9f2e79be62e7.jpg","Páteo Velho Ordem dos Médicos","Portuguese","Av. Alm. Gago Coutinho 151,1700-111,Lisboa","20","9.1","65","https://www.thefork.com/restaurant/pateo-velho-ordem-dos-medicos-r406391",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f1110d29-66cb-44cc-b4c5-db442ee58f92/70b8aa58-3802-43ab-ab99-e46eec42ee98.jpg","Astrolabio","Portuguese","R. Soeiro Pereira Gomes 2,1600-198,Lisboa","25","8.6","73","https://www.thefork.com/restaurant/astrolabio-r327573","BUFFET COZIDO À PORTUGUESA €30","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/62b6c15e-14f9-4ba2-9e02-40a005b7955c/f00b2272-cb4c-4362-8766-a3fcc17a1536.jpg","Restaurante Cenário","Portuguese","Avenida 5 de Outubro 197,1050-054,Lisboa","24","8.9","139","https://www.thefork.com/restaurant/restaurante-cenario-r751775",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/c8969844-a34a-4730-93d8-58edd948fff6/46ddd019-f275-4388-b872-488426389fa4.jpg","Três em Cena Restaurante","Portuguese","Av. Conselheiro Barjona de Freitas 8A,1500-078,Lisboa","17","8.1","511","https://www.thefork.com/restaurant/tres-em-cena-restaurante-r520697","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/11035e2c-b2af-4293-b9af-d6493565d9f2/6aae310a-e807-4100-b8eb-e2066d01f2d4.jpg","1001 Nights Iranian Restaurant","Iranian","R. João Villaret, 11,1000-182,Lisbon","9","8.7","497","https://www.thefork.com/restaurant/1001-nights-iranian-restaurant-r314037","Especial grupos: Menu 15.9€ (12 a 40 p.) €17.9","Iranian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5854e79b-def2-4dcc-8a17-b62528dc2c86/9aec9b90-693a-4c8d-8f05-d480cf465315.png","Jafra Restaurante & Shisha Lounge","Middle Eastern","R. Alves Torgo 21C,1000-038,Lisboa","16","8.9","85","https://www.thefork.com/restaurant/jafra-restaurante-shisha-lounge-r683263",,"Middle Eastern",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/99808f8c-a00f-4549-ae8d-fb7975ac905d/3f726ded-70c7-49fc-befa-164b6c12cd0f.jpg","BemBelém","Portuguese","R. Vieira Portuense 72,1300-571,Lisboa","15","8.7","162","https://www.thefork.com/restaurant/bembelem-r378105","Menu 17.50€ €17.5","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a6d16f63-89f6-48c4-9574-28c0fa4d5ce5/4da86c36-c16b-4005-9eab-17c971dc229f.jpg","Sakura Entrecampos","Japanese","Rua José Carlos dos Santos 18,1700-162,Lisbon","17","8.7","978","https://www.thefork.com/restaurant/sakura-entrecampos-r66614","Jantar Rodízio 19.90€ €19.9","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/dd22b782-0332-4ecd-9261-0c68c21e8934/3ab1608a-747d-4b9a-a6ae-d92523c2b140.jpg","7Hills ","Portuguese","Calçadinha de Santo Estêvão 6,1100-502,Lisboa","17","8.3","40","https://www.thefork.com/restaurant/7hills-r756477",,"YUMS x2","Portuguese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/63f305cf-b4da-4a55-afc3-21b7316afb70/17089579-7b9b-4d82-b23b-b96896088c18.jpg","Sushi Alvalade","Japanese","Avenida do Brasil - 114C,1700-111,Lisboa","25","8.7","2717","https://www.thefork.com/restaurant/sushi-alvalade-r397593","Menu degustação ao Jantar €22.9","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/0b5c3992-49d8-43de-820e-7a94d2d2d26b/3b60e216-3ce6-492e-b319-dd860e642faa.jpg","Canto Da Atalaia","Portuguese","R. da Atalaia 13,1200-036,Lisboa","30","9.1","339","https://www.thefork.com/restaurant/canto-da-atalaia-r700789",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/664c322f-524b-43d9-a56a-b14bfee94ff8/e94a6775-bb49-4b6d-b984-d3f7bca3b6e9.jpg","Tasca da Bela - Casa de Fados","Portuguese","R. dos Remédios 190,1100-470,Lisboa","40","8.7","109","https://www.thefork.com/restaurant/tasca-da-bela-casa-de-fados-r593593","Menu Degustação + espetáculo €50","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/4c0d1bbf-43e4-4f19-99ee-b64f9ac9f4dd/36ba6d15-5c01-4d3c-8743-18496766ba8c.jpg","Italian Republic - Campo de Ourique","Italian","R. Tomás da Anunciação 45B,1350-007,Lisboa","15","8.9","375","https://www.thefork.com/restaurant/italian-republic-campo-de-ourique-r744946",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/89c7964e-fda6-4ff4-9ceb-fcb5f76d18be/b7d0551f-74c7-432c-a34b-86fb300efdb6.jpg","Botequim o Encontro","Portuguese","R. Padre Francisco Álvares 10A,1500-478,Lisboa","17","9","854","https://www.thefork.com/restaurant/botequim-o-encontro-r439403","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/0ed84fd8-fe4d-4f1a-bed7-434fb83b5b31/c94bfd7e-055c-4d5b-90dd-c4a0182d50f8.jpg","Tre Bambu  ","Vietnamese","R. do Salitre 38,1250-144,Lisboa","15","8.9","1221","https://www.thefork.com/restaurant/tre-bambu-r518319",,"Vietnamese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/cdf72bea-31eb-4d8f-992d-9e9fa87a7b99/a422929d-b317-4f12-a519-a58ec5a3cd28.jpg","Malfamati","Italian","R. Afonso de Albuquerque 4,1100-119,Lisboa","17",,,"https://www.thefork.com/restaurant/malfamati-r806612",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/99f5516f-23ac-4c2b-bd79-e7d7102fdada/998cb007-a37f-43f7-9146-216abc934aa2.jpg","Luz - Iberostar Selection Lisboa","Mediterranean","R. Castilho 64,1250-096,Lisboa","18","8.9","249","https://www.thefork.com/restaurant/luz-iberostar-selection-lisboa-r346049",,"Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b93c8d21-92cc-4234-b416-7fe765a368ed/c7475a64-f022-4417-86b0-41b6a56116a4.jpg","Valle Flor","International food","R. Jau 54 - Pestana Palace,1300-314,Lisbon","45","8.9","8","https://www.thefork.com/restaurant/valle-flor-r639703",,"INSIDER","International food",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/398ef530-0275-4af1-885e-a531832268d1/80b963b5-1604-4cc6-a638-763aaa9b7982.jpg","Santa Restaurante & Bar","International","Rua São João da Praça - 103,1100-519,Lisboa","22","8.9","230","https://www.thefork.com/restaurant/santa-restaurante-bar-r688919",,"International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a041725c-06ae-428b-80f1-c61c4fc40c26/22f336b7-b3d6-4d2b-9e92-5da3cdf0c8f0.jpg","O Beco","Portuguese","Beco do Espirito Santo - 9,1100-172,Lisboa","25","9.2","831","https://www.thefork.com/restaurant/o-beco-r418001",,"INSIDER","Portuguese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/770d2597-4d33-4deb-a2d4-3021e7d6602c/4e73819f-e983-4078-8909-6d1dca40eaaa.jpg","Aprazível","Mediterranean","Rua Garrett, 19 - Galerias Páteo Garrett, lojas A /B,1200-093,Lisboa","25","8.9","430","https://www.thefork.com/restaurant/aprazivel-r303241",,"Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/fa881edd-9dad-407d-8a29-873db10f261e/d0363e1f-9284-4b4c-a351-824f8c701a34.jpg","Tapas N Friends - São Nicolau","Portuguese","Rua São Nicolau 49,1100-057,Lisbon","19","8.9","111","https://www.thefork.com/restaurant/tapas-n-friends-sao-nicolau-r611905",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e2bf156d-a777-4f36-9d37-547bf4198322/1e0b0b86-655c-4fbf-af1a-7ac8e03c4735.jpg","Pub Português","Portuguese","R. da Barroca 15,1200-047,Lisboa","15","8.9","235","https://www.thefork.com/restaurant/pub-portugues-r365129",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5eb99a32-201c-43c3-b977-f64459b139b8/dfa28b52-7323-4cb5-a923-6a05d570eeec.jpg","RIB Beef & Wine - Lisboa","European","Praça do Comércio 31A,1100-148,Lisboa","20","8.9","1005","https://www.thefork.com/restaurant/rib-beef-wine-lisboa-r356621",,"European",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/cbb2fda2-fe98-4305-99b1-3f0ef478d768/7159f718-153e-4443-ae6a-dbd7cfd245dd.jpg","Casica","Italian","Alameda dos Oceanos lote 2.11.01 Letra D Parque das Nações,1990-223,Lisboa","19","8.9","174","https://www.thefork.com/restaurant/casica-r729651",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/614e1ecc-6ab0-455c-9a87-df6fca5f2835/8c30659e-dbae-4c51-b049-899d8b791425.jpg","Santo Graal Saldanha","International food","Av. Praia da Vitória 35,1000-139,Lisboa","13","8.9","997","https://www.thefork.com/restaurant/santo-graal-saldanha-r727599",,"International food",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/6e07c149-60e9-4fc4-a526-bba09c78cc27/526e76ea-d199-4b2b-a01e-a924808e2678.jpg","Ouvi Dizer","Portuguese","Rua Duarte Pacheco Pereira - 9D,1400-139,Lisboa","18","8.9","324","https://www.thefork.com/restaurant/ouvi-dizer-r715757",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/55fdea38-c44c-45c9-9b05-e1adc59d1125/0473ddb6-8ee8-4454-b41a-f622357f003d.jpg","Jamie's Italian Lisboa","Italian","Praça do Príncipe Real 28A,1250-184,Lisboa","18","8.9","2075","https://www.thefork.com/restaurant/jamie-s-italian-lisboa-r655507",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b2167c82-86d3-48e7-a450-7a29cc1bf8c7/106affce-74d9-4ba8-b081-6fffb435e206.jpg","La Rúcula - Parque das Nações","Pizzeria","Rua da Pimenta - 29A,1990-254,Lisbon","16","8.9","586","https://www.thefork.com/restaurant/la-rucula-parque-das-nacoes-r603765",,"Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8eb45ddb-da43-42ab-bb17-8884cd4e4da4/bcdd5a00-04fb-49f3-9541-844de89b790c.jpg","Il Basílico - Lisboa","Italian","R. Duque de Palmela, 32  H. PortoBay Marquês,1250-096,Lisboa","25","8.9","1930","https://www.thefork.com/restaurant/il-basilico-lisboa-r217449",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/177d4841-048e-4712-a2c7-f505b67e9f38/2defabff-3d1c-4069-be75-780a9d7d0408.jpg","Arco do Castelo","Indian","Rua do Chão da Feira, 25,1100-129,Lisboa","20","8.9","32","https://www.thefork.com/restaurant/arco-do-castelo-r272545",,"Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/6cfe0a6d-70f3-4492-8fcc-1748716af087/c84f3ac2-bf6a-4920-b737-0601a7f4c379.jpg","Italian Republic - Av. da Igreja - Alvalade","Italian","Av. da Igreja 30,1700-238,Lisboa","15","8.9","419","https://www.thefork.com/restaurant/italian-republic-av-da-igreja-alvalade-r744949",,"Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/6e06d1aa-4f47-46ed-89e2-bbf6b3441330/5be87758-8028-40cd-be57-b3b1a88e3fa1.jpg","Capim Limão Avenida","Fusion","Rua da Fé 57,1150-326,Lisboa","20","9.2","34","https://www.thefork.com/restaurant/capim-limao-avenida-r804634","30% off the 'a la carte' menu","Fusion",,,,
